long,lat,sensor_name,Postcode,Address,UK-AIR ID,EU Site ID,EMEP Site ID,Environment Type,Zone,Start Date,End Date,Latitude,Longitude,Northing,Easting,Altitude (m),Networks,AURN Pollutants Measured,Site Description
-0.1932794,51.5010095,London N. Kensington [AQ],W,"112-114 Kensington High St, Kensington, London W8 4SN, UK",UKA00253,GB0620A,,Background Urban,Greater London Urban Area,01/04/1996,13/11/2018,51.52105,-0.21349200000000002,181749.4,524045.04,5.0,Automatic Urban and Rural Network (AURN); Particulates; Partisol Research; UK Black Carbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; Carbon monoxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is located within a self contained cabin in the grounds of Sion Manning School. The nearest road, St. Charles Square, is a quiet residential road approximately 5 metres from the station. The surrounding area is mainly residential. The site is part of the London Air Quality Network and is owned and funded by the London Borough of Kensington and Chelsea."
-0.3398173,51.416531,London Teddington Bushy Park [AQ],TW,"Cobbler's Walk, Teddington TW11 0EB, UK",UKA00572,GB1025A,,Background Urban,Greater London Urban Area,09/08/2013,,51.425286,-0.34560599999999997,170884.42,515120.12,11.0,Automatic Urban and Rural Network (AURN),PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"Urban background monitoring station in the grounds of NPL on the border of Bushy Park, Teddington. Surrounded by parkland and residential areas."
-0.13565829999999998,51.4974948,London Westminster [AQ],SW,"Allington House, 50 Victoria St, Westminster, London SW1E 5LB, UK",UKA00435,GB0743A,,Background Urban,Greater London Urban Area,17/07/2001,14/08/2018,51.49467,-0.131931,178957.15,529778.2,5.0,Automatic Urban and Rural Network (AURN); Heavy Metals Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,The monitoring station is located within a self contained housing in the car park of the mortuary and coroner's court. The nearest road is the B323 Horseferry Road approximately 17 metres north of the station. The surrounding area is mixed commercial and residential.  
-7.9136598,54.4543983,Lough Navar [AQ],BT,"Lough Navar Forest Dr, Enniskillen BT93, UK",UKA00166,GB0006R,GB0006R,Background Rural,Northern Ireland,02/04/1987,18/07/2018,54.43951,-7.900328,520945.71,17627.56,130.0,Acid Gas and Aerosol Network; Automatic Urban and Rural Network (AURN); Daily rainfall WOC; Heavy Metals Network; National Ammonia Monitoring Network; UKEAP - Rural NO2 (NO2-Net); Weekly Rainfall (HIGH); Weekly rainfall (LOW),Ozone; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,The monitoring station is within an existing building on a clearing near the edge of a semi-mature forest approximately 90 metres from the nearest minor road. The surrounding area is generally open rural landscape with mature tree woodland within 25 metres of the monitoring station.
0.18125,50.7937,Lullington Heath [AQ],BN,"Unnamed Road, Polegate BN26 5RQ, UK",UKA00152,GB0038R,GB0038R,Background Rural,South East,04/10/1986,03/04/2018,50.7937,0.18125,101615.71,553828.59,125.0,Acid Gas and Aerosol Network; Automatic Urban and Rural Network (AURN); National Ammonia Monitoring Network; UKEAP - Rural NO2 (NO2-Net); Weekly rainfall (LOW),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located on a high plateau surrounded by heath land. The nearest road is approximately 1.5 kilometres distance from the site. The surrounding area is open rural landscape."
-0.4199852,51.8786992,Luton A505 Roadside [AQ],LU,"23 Dunstable Pl, Luton LU1 2QT, UK",UKA00605,GB1047A,,Traffic Urban,Eastern,11/03/2015,,51.892293,-0.46211,222644.0,505927.0,136.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air conditioned mobile unit along the roadside of Dunstable residential road, approximately 3.2 km North-west of Luton's town centre. The M1 motorway lies 500 meters to the west. The surrounding area comprises residential houses, in an urban environment."
-2.2309113,53.4774049,Manchester Piccadilly [AQ],M,"Manchester Piccadilly, Manchester M60 7RA, UK",UKA00248,GB0613A,,Background Urban,Greater Manchester Urban Area,18/12/1995,22/03/2012,53.481519999999996,-2.2378810000000002,398337.36,384310.87,57.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network; Partisol Research; UK Black Carbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within a self contained air conditioned housing in the west-end of central Manchester in a pedestrianised zone approx 3 metres from (electric) tramline. The nearest major road, the A5103 Portland Street is approximately 200 metres from the station. The surrounding area is generally open with commercial property. "
-2.254771,53.393878,Manchester Sharston [AQ],M,"202 Altrincham Rd, Wythenshawe, Manchester M22 4UD, UK",UKA00617,GB1058A,,Industrial Suburban,Greater Manchester Urban Area,27/01/2016,,53.371306000000004,-2.239218,386076.04,384180.99,67.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"Site located in a field under the north eastern approach to Manchester Airport.  Site is on the Eastern edge of Sharston, 40m from the nearest road and 1.5km from the edge of runway 23."
-0.921517,52.47576899999999,Market Harborough [AQ],LE,"36 Walcot Rd, Market Harborough LE16 9DL, UK",UKA00463,GB0838A,GB0051R,Background Rural,East Midlands,11/11/2003,27/03/2019,52.554444,-0.7722220000000001,295885.89,483340.2,145.0,Automatic Urban and Rural Network (AURN),,"The monitoring station is located within a self contained, air conditioned housing. The nearest road is a rural road approximately 160 metres from the station. The surrounding area is rural arable farmland. "
-1.234956,54.574227,Middlesbrough [AQ],TS,"160 Albert Rd, Middlesbrough TS1 2PZ, UK",UKA00220,GB0583A,,Industrial Urban,Teesside Urban Area,01/01/1993,31/12/2012,54.569297,-1.220874,519620.54,450470.86,10.0,Automatic Hydrocarbon Monitoring Network; Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network; PAH Andersen; PAH Digitel (solid phase); Tomps,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within a self-contained, air-conditioned housing. The site is located within the grounds of Brekon Hill Community Centre in a residential area approximately 1 kilometre south-east of Middlesbrough town centre. The nearest road is a minor road approximately 5 metres from the station. The A66 and a small fuel refinery are approximately 400 metres to the north. The surrounding area is generally residential and comprises an urban background setting with dockside industry to the north."
-4.6914620000000005,51.781784,Narberth [AQ],SA,"Homecroft, Princes Gate, Narberth SA67 8TG, United Kingdom",UKA00323,GB0043R,GB0043R,Background Rural,South Wales,20/01/1997,07/06/2018,51.781784,-4.6914620000000005,212663.33,214439.86,160.0,Acid Gas and Aerosol Network; Automatic Urban and Rural Network (AURN); National Ammonia Monitoring Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air conditioned housing located at the edge of a field adjacent to a hedgerow. A quiet rural road runs to the west of the site at a distance of approximately 150 metres. The nearest main road is the B4314 at a distance of 100 metres from the site. The manifold inlet is approximately 5 metres from the nearest obstruction. The surrounding area is open and comprises fields with a small amount of light industry and farming at distances of up to 0.5 - 1.8 kilometres distance."
-1.6226524,54.9690205,Newcastle Centre [AQ],NE,"Waterloo Square, Newcastle upon Tyne NE1 4DN, UK",UKA00213,GB0568A,,Background Urban,Tyneside,08/03/1992,15/08/2012,54.97825,-1.610528,564918.47,425026.15,45.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network; PAH Andersen; PAH Digitel (solid phase),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within a self-contained, air-conditioned housing located approximately 20 metres from the B1307 and 180 metres away from a major through road of the city, the B1318 Great North Road. The surrounding area is generally open with a private car park and a grassed area in the immediate vicinity of the monitoring station. "
-1.61778,54.97825200000001,Newcastle Cradlewell Roadside [AQ],NE,"King George VI Building, Newcastle upon Tyne NE1 4LF, UK",UKA00528,GB0927A,,Traffic Urban,Tyneside,10/03/2008,,54.986405000000005,-1.5953620000000002,565831.48,425991.6,42.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self contained, air conditioned housing on the junction of the A1058 dual carridgeway,   Jesmond Road and Deuchar Street. The surrounding area comprises of residential and commercial premises. "
-2.977281,51.60120300000001,Newport [AQ],NP,"30 Tudor Rd, Newport NP19 7JY, UK",UKA00380,GB0962A,,Background Urban,South Wales,01/01/1999,15/08/2017,51.601203000000005,-2.977281,189604.01,332410.02,24.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network; PAH Andersen; PAH Digitel (solid phase),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located in a self contained, air conditioned housing in the north-west corner of St Julian's School. The nearest road is the M4, with the station approximately 60 metres south of lane 1 protected by a barrier of trees. Further residential access roads surround the site. The surrounding area is urban residential. "
-0.8934350000000001,52.2691329,Northampton Kingsthorpe [AQ],NN,"157 Boughton Green Rd, Northampton NN2 7AA, UK",UKA00567,GB1019A,,Background Urban,East Midlands,05/07/2012,27/03/2017,52.271886,-0.879898,264338.64,476526.86,128.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,,"The monitoring station is located in a self contained, air conditioned housing located next to a car park on SE edge of the University of Northampton campus.  500m from the nearest through road.The site is approximately 300 mertres west of a large industrial estate."
-0.916605,52.272257,Northampton Spring Park [AQ],NN,"259 Acre Ln, Northampton NN2 8DY, UK",UKA00632,GB1073A,,Background Urban,East Midlands,01/04/2017,,52.272257,-0.9166049999999999,264341.81,474021.63,88.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"Urban background monitoring station on grass verge at the entrance of Spring Park, Northampton. Surroundings are residential and parkland."
1.3024255,52.6145267,Norwich Lakenfields [AQ],NR,"47 Lakenfields, Norwich NR1 2HB, UK",UKA00549,GB0995A,,Background Urban,Eastern,01/09/2009,29/04/2019,52.61419300000001,1.301976,306944.08,623638.3,36.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network; UK Black Carbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self D61contained, air conditioned housing approximately 400 metres to the north of the A146 and south of Norwich centre. The nearest road to the station is approximately 10 metres and is a minor road. The surrounding area is residential with some small industry. "
-1.1468698999999998,52.9558215,Nottingham Centre [AQ],NG,"115 Victoria St, Nottingham NG1 3QB, UK",UKA00274,GB0646A,,Background Urban,Nottingham Urban Area,02/09/1996,14/05/2019,52.954730000000005,-1.146447,340046.74,457440.49,41.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network; PAH Digitel (solid phase); UK Black Carbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located in a pedestrianised area. Surrounded by 4 storey commercial buildings. Due to implementation of Turning Point North Scheme the nearest main road, A6008 Lower Parliament Street is now not a major through route within the city centre. Traffic flows primarily comprise of buses and taxis. Only authorised traffic (such as: blue badge holders, private hire vehicles, access for loading / unloading and to off-street car parks) which need access to the Turning Point zone are still able to do so."
-1.1886376,52.96972629999999,Nottingham Western Boulevard [AQ],NG,"626 Western Blvd, Nottingham NG8 5GL, UK",UKA00618,GB1059A,,Traffic Urban,Nottingham Urban Area,01/03/2016,03/10/2018,52.969377,-1.188851,341643.07,454573.36,43.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"Site located on the SE side of the A6514, approx. 1m from the kerbside."
-2.0049425,52.50252170000001,Oldbury Birmingham Road [AQ],B,"140 Birmingham Rd, Oldbury B69 4EQ, UK",UKA00595,GB1037A,,Traffic Urban,West Midlands Urban Area,01/09/2014,,52.502435999999996,-2.0034970000000003,289392.88,399859.65,151.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station lies within a cargo container located along the roadside of A457 - Birmingham road, 850m Southeast of Oldbury town centre. The surrounding area comprises residential houses, shops and some industry. The M5 motorways lies approximately 140 m to the North."
-1.2577263,51.7520209,Oxford Centre Roadside [AQ],OX,"3 High St, Oxford OX1 4AB, UK",UKA00258,GB0633A,,Traffic Urban,South East,15/04/1996,30/09/2007,51.751745,-1.257463,206155.28,451354.97,60.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within the basement of the town hall onthe A428 St Aldate's, close to the centre of Oxford. The surrounding area is a popular location for tourists and comprises of urban business and commercial properties."
-1.2596918,51.7505954,Oxford St Ebbes [AQ],OX,"2 Roger Bacon Ln, Oxford OX1 1QE, UK",UKA00518,GB0920A,,Background Urban,South East,01/01/2008,26/06/2019,51.744806,-1.260278,205381.56,451168.47,58.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self contained, air conditioned housing within the grounds of St Ebbe's School, White House Road. The nearest road a minor road approximately 5 metres from the station. The surrounding area comprises of open fields and residential dwellings. "
-3.196527,55.657472,Peebles [AQ],EH,"23 George Pl, Peebles EH45 8DW, UK",UKA00551,GB0998A,,Background Urban,Scottish Borders,06/11/2009,,55.657472,-3.196527,641087.92,324814.65,167.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within a self contained, air conditioned housing in the Northernmost corner of the Council office grounds, in a residential area of Peebles. The nearest road is a minor road and is within 10 metres of the station. The A703 is approximately 300 metres from the station. The surrounding area is residential in nature. "
-4.1384093,50.3722578,Plymouth Centre [AQ],PL,"1 Charles St, Plymouth PL1 1EA, UK",UKA00360,GB0687A,,Background Urban,South West,29/09/1997,01/10/2012,50.37167,-4.142361,54613.65,247748.49,18.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within an existing brick building located in the main pedestrianised shopping area in the city centre. The nearest road, Royal Parade is approximately 140 metres from the station and is a busy urban dual-carriageway. The surrounding area comprises business and retail outlets in an urban environment."
-4.1192410000000015,50.4205041,Plymouth Tavistock Road [AQ],PL,"292 Tavistock Rd, Plymouth PL6 8AN, UK",UKA00629,GB1070A,,Traffic Urban,South West,01/01/2017,,50.411058000000004,-4.130288,58968.18,248732.46,107.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"Roadside monitoring station on grass verge on eastern side of Tavistock Road (the A386), a major route into Plymouth."
-3.784097,51.5946799,Port Talbot Margam [AQ],SA,"A48, Port Talbot SA13 1JU, UK",UKA00501,GB0906A,,Industrial Urban,Swansea Urban Area,01/01/2007,31/12/2013,51.58395,-3.770822,188718.68,277405.85,5.0,Automatic Urban and Rural Network (AURN); Heavy Metals Network; PAH Digitel (solid phase); Partisol Research,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; Carbon monoxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); PM10 particulate matter (Daily measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within a self-contained, air-conditioned housing located within the grounds of a fire station. The nearest road is approximately 10 metres from the station and is an entrance to the steel works. The nearest main road, A48 Commercial Road, is approximately 115 metres from the station, the M4 is approximately 350 metres to the NW. The surrounding area is open land associated with the steel works and residential dwellings. "
-1.0957373,50.7980261,Portsmouth Anglesea Road [AQ],PO,"Anglesea Building, Portsmouth PO1, UK",UKA00651,GB1093A,,Traffic Urban,Portsmouth Urban Area,01/01/2018,,50.798339,-1.095558,100254.0,463837.0,6.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,
-1.068583,50.82881,Portsmouth [AQ],PO,"5 Curtis Mead, Portsmouth PO2 0UY, UK",UKA00421,GB0733A,,Background Urban,Portsmouth Urban Area,01/01/2001,25/06/2019,50.82881,-1.068583,103665.77,465695.06,5.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located in a self contained, air conditioned housing within the grounds of a primary school in a residential area of Hilsea. The manifold inlet is approximately 3.5 metres high and is approximately 5 metres from the kerbside of the nearest road, Curtis Mead. The A2047, London Road is approximately 120 metres from the station and has a traffic flow of 13,000 vehicles per day. The surrounding area is residential in nature. "
-2.680353,53.76559,Preston [AQ],PR,"111 Bootle St, Preston PR1 5NS, UK",UKA00408,GB0731A,,Background Urban,Preston Urban Area,06/06/2000,24/06/2019,53.76559,-2.6803529999999998,430130.62,355249.54,40.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located in a self contained cabin situated on an area of cleared land within a terraced housing development, on the east side of the town centre. The nearest road is approximately 4 metres from the station. This is a minor residential road. The nearest main road is the B6243, Ribbleton Lane approximately 70 metres from the station. The surrounding area is a mixture of residential and commercial properties. "
-0.9472916,51.4534143,Reading London Road [AQ],RG,"233 London Rd, Reading RG1 3NY, UK",UKA00620,GB1061A,,Traffic Urban,Reading/Wokingham Urban Area,04/03/2016,,51.454896000000005,-0.9403819999999999,173411.72,473721.4,45.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"This monitoring site is located on the south side of the A4, approx. 3m from the kerb"
-0.944067,51.45309,Reading New Town [AQ],RG,"42 St Bartholomews Rd, Reading RG1 3QA, UK",UKA00462,GB0840A,,Background Urban,Reading/Wokingham Urban Area,17/10/2003,27/06/2019,51.45309,-0.944067,173207.18,473468.26,58.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing within a cemetery surrounded by trees. The cemetery occupies a triangular site at the junction of two busy main roads (A4 and A329) to the east of the town centre. The roads are approximately 100 metres from the station. The surrounding area is high density residential dwellings."
0.506721,51.38800000000001,Rochester Stoke [AQ],ME,"Corys Wharf, Blue Boar Ln, Rochester ME1 1PD, UK",UKA00251,GB0617A,,Background Rural,South East,26/01/1996,02/08/2018,51.45617,0.634889,176313.73,583157.86,14.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located on the western boundary of a rural primary school. The nearest main road is approximately 80 metres to the east of the location with a low traffic volume. The area is generally open and rural with young trees within 1 metre to the monitoring station. The Medway estuary and accompanying industy lie approximately 3 kilometres to the west and south."
-2.340598,53.482449,Salford Eccles [AQ],M,"24 Corporation Rd, Eccles, Manchester M30 0EQ, UK",UKA00339,GB0660A,,Background Urban,Greater Manchester Urban Area,20/03/1997,11/07/2018,53.484809999999996,-2.334139,398729.04,377924.61,30.0,Automatic Urban and Rural Network (AURN); PAH Digitel (solid phase),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing immediately adjacent to local amenities. The nearest major road to the station is the M602, approximately 250 metres to the north with the A56/A567 200 metres to the east. The surrounding area is generally open and comprised of suburban properties with a chemical plant 350 metres to the south."
-4.2269489999999985,50.4112973,Saltash Callington Road [AQ],PL,"122 Callington Rd, Saltash PL12 6ED, UK",UKA00569,GB1022A,,Traffic Urban,South West,01/01/2013,26/09/2018,50.411463,-4.227678,59216.12,241814.58,65.0,Automatic Urban and Rural Network (AURN),PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air conditioned mobile unit within the fenced grounds of Saltash community fire station on Callington Road. The surrounding area comprises residential houses, in an urban environment."
-0.300306,52.132417,Sandy Roadside [AQ],SG,"51 London Rd, Sandy SG19 1DZ, UK",UKA00533,GB0954A,,Traffic Urban,Eastern,28/07/2008,07/02/2019,52.132417,-0.300306,249596.87,516436.44,22.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located north west of the Sandy centre on the A1, London Road withing the grounds of a car dealership. The surrounding area is residential to the east of the A1 and rural to the west of the A1."
-0.654413,53.588646,Scunthorpe Town [AQ],DN,"3 Cliff Gardens, Scunthorpe DN15 7PR, UK",UKA00381,GB0841A,,Industrial Urban,Yorkshire & Humberside,01/01/1999,02/10/2018,53.58634,-0.636811,410836.36,490337.58,36.0,Automatic Urban and Rural Network (AURN); Heavy Metals Network; Non-Automatic Hydrocarbon Network; PAH Andersen; PAH Digitel (solid phase),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located on an open, grass area adjacent to Rowland Road. The nearest major road, Brigg Road (A1029), is approximately 180 metres to the E of the site. The surrounding area is residential and commercial with a large heavy industy area 400 metres to the east."
-2.0956871,53.577775300000006,Shaw Crompton Way [AQ],OL,"29 Oxford St, Shaw, Oldham OL2 7AN, UK",UKA00579,GB1031A,,Traffic Urban,Greater Manchester Urban Area,01/04/2014,,53.579283,-2.093786,409191.7,393887.84,193.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air conditioned mobile unit along the roadside of A663 - Crompton way, in the vicinity of Shaw and Crompton town centre. The railway station lies 400 m to the southeast. The immediate area around the inlet is open with the wider area comprising of residential properties."
-1.4559438999999998,53.4155831,Sheffield Barnsley Road [AQ],S,"Horninglow Road, Sheffield S5 6SJ, UK",UKA00622,GB1063A,,Traffic Urban,Sheffield Urban Area,01/08/2016,,53.40495,-1.4558149999999999,389930.1,436276.16,82.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"Roadside monitoring station on grass verge beside the A6135, Barnsley Road, Sheffield."
